date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea,acceptedTaxonID,taxonRank,organism_aggr,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,taxa.notes,tolerance,FFG,FFG2
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,4,Hydropsyche sp.,pupa,NA,2,0.25,HYDSP23,genus,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,6,cf,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,4,Hydropsyche sp.,larva,NA,6,0.25,HYDSP23,genus,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,6,cf,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,14,Hydropsychidae sp.,larva,too small to ID to genus,76,0.25,HYDSP4,family,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,4,Hydropsychidae sp.,larva,too small to ID to genus,579,0.25,HYDSP4,family,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,5,Hydropsychidae sp.,larva,"tiny, C-shaped",1,0.25,HYDSP4,family,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,4,Hydropsychidae sp.,larva,too small to ID to genus,43,0.25,HYDSP4,family,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,6,Hydropsychidae sp.,larva,NA,34,0.25,HYDSP4,family,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,5,Hydroptilidae sp.,larva,"tiny, straighter",1,0.25,HYDSP5,family,Hydroptilidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,NA,NA,NA,2,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,11,Hydroptilidae sp.,larva,NA,1,0.25,HYDSP5,family,Hydroptilidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,NA,NA,NA,2,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,13,Hygrobates sp.,adult,NA,1,0.25,HYGSP2,genus,Hygrobates,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hygrobatidae,NA,NA,Hygrobates,NA,NA,8,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,?,Insecta sp.,adult,"2 pairs of wings, long antennae",1,0.25,INSSP,class,Insecta,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,11,Isonychia sp.,larva,very tiny,2,0.25,ISOSP6,genus,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,23,Isonychia sp.,larva,NA,3,0.25,ISOSP6,genus,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,21,Isonychia sp.,larva,NA,1,0.25,ISOSP6,genus,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,16,Lara sp.,larva,NA,1,0.25,LARSP1,genus,Lara,Arthropoda,Hexapoda,Insecta,Hymenoptera,Crabronidae,Crabroninae,Larrini,Lara,NA,NA,4,sh,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,13,Lebertia sp.,adult,NA,8,0.25,LEBSP1,genus,Lebertia,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Lebertiidae,NA,NA,Lebertia,NA,NA,8,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,11,Leptoceridae sp.,pupa,NA,1,0.25,LEPSP7,family,Leptoceridae,Arthropoda,Hexapoda,Insecta,Trichoptera,Leptoceridae,NA,NA,NA,NA,NA,4,cg,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,6,Leucrocuta sp.,larva,NA,40,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,17,Leucrocuta sp.,larva,NA,56,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,3,Leucrocuta sp.,larva,NA,50,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,9,Leucrocuta sp.,larva,NA,54,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,15,Leucrocuta sp.,larva,NA,1,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,7,Leucrocuta sp.,larva,NA,14,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,13,Leuctra sp.,larva,NA,1,0.25,LEUSP8,genus,Leuctra,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,Leuctrinae,NA,Leuctra,NA,NA,0,sh,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,5,Leuctra sp.,larva,NA,2,0.25,LEUSP8,genus,Leuctra,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,Leuctrinae,NA,Leuctra,NA,NA,0,sh,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,8,Leuctra sp.,larva,NA,5,0.25,LEUSP8,genus,Leuctra,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,Leuctrinae,NA,Leuctra,NA,NA,0,sh,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,18,Leuctra sp.,larva,NA,1,0.25,LEUSP8,genus,Leuctra,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,Leuctrinae,NA,Leuctra,NA,NA,0,sh,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,5,Maccaffertium sp.,larva,NA,23,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,17,Maccaffertium sp.,larva,NA,5,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,2,Maccaffertium sp.,larva,NA,17,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,15,Maccaffertium sp.,larva,NA,9,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,9,Maccaffertium sp.,larva,NA,15,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,13,Mideopsis sp.,larva,NA,2,0.25,MIDSP2,genus,Mideopsis,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Mideopsidae,NA,NA,Mideopsis,NA,NA,5,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,12,Nematoda sp.,adult,NA,2,0.25,NEMSP,phylum,Nematoda,Nematoda,NA,nematodes,nematodes,nematodes,NA,NA,NA,NA,NA,5,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,20,Nematomorpha sp.,adult,NA,4,0.25,NEMSP1,phylum,Nematomorpha,Nematomorpha,NA,nematomorphs,nematomorphs,nematomorphs,NA,NA,NA,NA,NA,NA,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,3,Nematomorpha sp.,adult,NA,4,0.25,NEMSP1,phylum,Nematomorpha,Nematomorpha,NA,nematomorphs,nematomorphs,nematomorphs,NA,NA,NA,NA,NA,NA,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,8,Neophylax sp.,larva,NA,39,0.25,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,2,Neophylax sp.,larva,NA,52,0.25,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,21,Neophylax sp.,larva,NA,24,0.25,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,10,Neophylax sp.,larva,NA,11,0.25,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,10,Neophylax sp.,larva,NA,1,0.25,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,18,Nigronia sp.,larva,NA,1,0.25,NIGSP,genus,Nigronia,Arthropoda,Hexapoda,Insecta,Megaloptera,Corydalidae,Chauliodinae,NA,Nigronia,NA,NA,4,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,4,Nigronia sp.,larva,NA,1,0.25,NIGSP,genus,Nigronia,Arthropoda,Hexapoda,Insecta,Megaloptera,Corydalidae,Chauliodinae,NA,Nigronia,NA,NA,4,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,11,Oecetis sp.,larva,NA,1,0.25,OECSP,genus,Oecetis,Arthropoda,Hexapoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetini,Oecetis,NA,NA,5,prd,sh
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,14,Optioservus sp.,larva,NA,1,0.25,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,16,Optioservus sp.,larva,NA,5,0.25,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,6,Optioservus sp.,adult,NA,2,0.25,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,6,Optioservus sp.,larva,NA,11,0.25,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,16,Optioservus sp.,larva,NA,5,0.25,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,13,Perlesta sp.,larva,NA,3,0.25,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,15,Perlesta sp.,larva,NA,6,0.25,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,8,Perlesta sp.,larva,NA,23,0.25,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,18,Perlesta sp.,larva,NA,9,0.25,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,7,Physa sp.,adult,tiny!,1,0.25,PHYSP7,genus,Physa,Mollusca,NA,Gastropoda,Basommatophora,Physidae,NA,NA,Physa,NA,NA,8,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,19,Polycentropus sp.,larva,NA,1,0.25,POLSP12,genus,Polycentropus,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,NA,Polycentropus,NA,NA,6,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,13,Polycentropus sp.,larva,NA,2,0.25,POLSP12,genus,Polycentropus,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,NA,Polycentropus,NA,NA,6,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,5,Polycentropus sp.,larva,"prd, cf, sh",1,0.25,POLSP12,genus,Polycentropus,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,NA,Polycentropus,NA,NA,6,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,5,Polycentropus sp.,larva,NA,1,0.25,POLSP12,genus,Polycentropus,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,NA,Polycentropus,NA,NA,6,cf,prd
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,15,Procloeon sp.,larva,NA,4,0.25,PROSP28,genus,Procloeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Procloeon,NA,NA,4,cg,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,21,Procloeon sp.,larva,NA,4,0.25,PROSP28,genus,Procloeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Procloeon,NA,NA,4,cg,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,7,Psephenus sp.,larva,NA,17,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,7,Psephenus sp.,larva,NA,16,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,9,Psephenus sp.,larva,NA,20,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,8,Psephenus sp.,larva,NA,21,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,5,Psephenus sp.,larva,NA,3,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,18,Psychomyia sp.,larva,NA,1,0.25,PSYSP4,genus,Psychomyia,Arthropoda,Hexapoda,Insecta,Trichoptera,Psychomyiidae,Psychomyiinae,NA,Psychomyia,NA,NA,2,cg,scr
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,1,Pycnopsyche sp.,larva,NA,13,0.25,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,1,Pycnopsyche sp.,larva,NA,8,0.25,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,17,Pycnopsyche sp.,larva,NA,1,0.25,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,1A&1A,Pycnopsyche sp.,larva,NA,17,0.25,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,19,Rhyacophila sp.,larva,NA,3,0.25,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,5,Rhyacophila sp.,larva,NA,1,0.25,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,4,segmented_worms,adult,NA,33,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,4,segmented_worms,adult,all very tiny,215,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,12,segmented_worms,adult,NA,296,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,3,segmented_worms,adult,NA,86,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,2,segmented_worms,adult,NA,33,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,6,Simulium sp.,larva,NA,1,0.25,SIMSP1,genus,Simulium,Arthropoda,Hexapoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,NA,NA,5,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,13,Sperchon sp.,adult,NA,1,0.25,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,13,Sperchonopsis sp.,adult,NA,1,0.25,SPESP5,genus,Sperchonopsis,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchonopsis,NA,NA,8,prd,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,12,Sphaeriidae sp.,adult,tiny clam,2,0.25,SPHSP1,family,fingernail_clams,Mollusca,NA,Bivalvia,Veneroida,Pisidiidae,NA,NA,NA,NA,"Was Sphaeriidae, now Pisidiidae",6,cf,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,3,Stenacron interpunctatum,larva,NA,3,0.25,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,23,Stenacron interpunctatum,larva,NA,1,0.25,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,03DRSU20,Pink,DSR,8,Stenacron interpunctatum,larva,NA,15,0.25,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,03DRSU20,Pink,DFR,14,Stenelmis sp.,larva,NA,6,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,16,Stenelmis sp.,larva,NA,17,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,6,Stenelmis sp.,adult,NA,3,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,6,Stenelmis sp.,larva,NA,9,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,03DRSU20,Pink,DSP,16,Stenelmis sp.,larva,NA,11,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,03DRSU20,Pink,DM,5,Taeniopteryx sp.,larva,NA,6,0.25,TAESP3,genus,Taeniopteryx,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,Taeniopteryginae,NA,Taeniopteryx,NA,NA,2,sh,cg
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,03DRSU20,Pink,DSH,8,Taeniopteryx sp.,larva,NA,5,0.25,TAESP3,genus,Taeniopteryx,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,Taeniopteryginae,NA,Taeniopteryx,NA,NA,2,sh,cg
