date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR04E,Procloeon sp.,larva,NA,2,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR13,Psephenus sp.,larva,water penny beetles,20,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR14,Pycnopsyche sp.,larva,NA,8,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR05,segmented_worms,adult,NA,1,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR07C,Sperchon sp.,adult,"usually no bumps, if bumps then smooth",1,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR12C,Stenacron interpunctatum,larva,"(gills pointed apically, last pair of gills reduced, gills on 6 similar to preceding pairs)",52,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR10,Stenelmis sp.,adult,NA,6,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR10,Stenelmis sp.,larva,NA,5,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR12D,Stenonema femoratum,larva,NA,5,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR07D,Testudacarus sp.,adult,"red, tear drop, flat",1,2.5
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,Lavender,NA,DR07F,Torrenticola sp.,adult,"2 white spots, tear drop, flat",1,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR03,Acentrella sp.,larva,NA,8,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR12,Acroneuria sp.,larva,NA,1,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR07B,Apatania sp.,larva,NA,1,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR13C,Attenella sp.,larva,"(no gills on seg 2 or 3, gills dorsal not lateral, terga on Submedian tubercules)",2,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR07,Baetis sp.,larva,NA,3,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR11B,Cernotina sp.,larva,NA,2,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR10B,Cheumatopsyche sp.,larva,"solid brown head, no scale hairs",2,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR11,Chimarra sp.,larva,"T-shaped membranous labrum, frontoclypeus with asymmetrical notch",2,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR08,Chironomidae sp.,larva,(3 larvae),3,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,NA,Faxonius virilis,adult,"0 crayfish caught in quadrats, 6 seen in quadrats, no crayfish preserved",6,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR02,Ferrissia sp.,adult,NA,12,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR09,Glossosoma sp.,larva,NA,3,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR10,Hydropsyche sp.,larva,NA,24,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR01,Isonychia sp.,larva,NA,6,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR13D,Maccaffertium sp.,larva,NA,13,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR13,Maccaffertium vicarium,larva,1 was molting!,3,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR09B,Neophylax sp.,pupa,pupa,1,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR04,Petrophila sp.,larva,NA,3,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR14,Psephenus sp.,larva,water penny beetles,10,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Green,NA,DR14C,Sperchon sp.,adult,"usually no bumps, if bumps then smooth",4,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR13E,Stenacron interpunctatum,larva,"(gills pointed apically, last pair of gills reduced, gills on 6 similar to preceding pairs)",20,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR06,Stenelmis sp.,adult,NA,1,2.5
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,Blue,NA,UR06,Stenelmis sp.,larva,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR01C,Acentrella sp.,larva,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR01,Acroneuria sp.,larva,"1 w reduced M, no anal gills, abdomen mostly brown; 1 w yellow M, anal gills, abdomen striped",2,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR20,Antocha sp.,larva,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR05,Apatania sp.,larva,NA,13,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR04D,Attenella sp.,larva,"(no gills on seg 2 or 3, gills dorsal not lateral, terga on Submedian tubercules)",1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR04C,Baetis sp.,larva,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR16,Caecidotea sp.,adult,isopods (sow bugs),3,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR11,Cernotina sp.,larva,NA,2,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR06B,Cheumatopsyche sp.,larva,"solid brown head, no scale hairs",148,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR07,Chimarra sp.,larva,"T-shaped membranous labrum, frontoclypeus with asymmetrical notch",67,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR21,Chironomidae sp.,larva,(7 larvae,7,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,NA,Faxonius virilis,adult,"0 crayfish caught in quadrats, 2 seen in quadrats, no crayfish preserved",2,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR15,Ferrissia sp.,adult,NA,7,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR17,Gammarus sp.,adult,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR13,Girardia sp.,adult,"Balloons in ethanol, splotchy dark back. Alive it has a triangular head and a pair of crossed eyes",21,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR18,Glossosoma sp.,larva,NA,2,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR06,Hydropsyche sp.,larva,NA,72,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR14B,Hygrobates sp.,adult,(1 missing from vial),2,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR03,Isonychia sp.,larva,NA,95,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR14,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",7,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR02B,Leucrocuta sp.,larva,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR02E,Maccaffertium sp.,larva,NA,133,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR02A,Maccaffertium vicarium,larva,NA,15,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR04B,Neoleptophlebia sp.,larva,"(recently changed from Paraleptophlebia, has gills forked (not forked at base) with tracheal branching at base)",1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR01B,Neoperla sp.,larva,"(subanal gills, transverse occipital ridge)",2,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR09C,Optioservus sp.,NA,"no ridges, yellow lines: two long and one short (9 adults, 1 larvae)(larvae scr, adults cg)",10,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR04,Paraleptophlebia sp.,larva,NA,13,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR19,Prostoma sp.,adult,ribbon worm,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR10,Psephenus sp.,larva,water penny beetles,39,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR08,Pycnopsyche sp.,larva,NA,4,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR12,segmented_worms,adult,NA,12,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR02D,Stenacron interpunctatum,larva,"(gills pointed apically, last pair of gills reduced, gills on 6 similar to preceding pairs)",41,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR09B,Stenelmis sp.,adult,NA,8,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR09B,Stenelmis sp.,larva,NA,5,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR02C,Stenonema femoratum,larva,NA,1,2.5
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,Green,NA,DR01D,Taeniopteryx sp.,larva,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR02B,Acentrella sp.,larva,NA,9,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR03,Acroneuria sp.,larva,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR07C,Apatania sp.,larva,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR02,Attenella sp.,larva,"(no gills on seg 2 or 3, gills dorsal not lateral, terga on Submedian tubercules)",2,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR05,Baetis sp.,larva,NA,2,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR08B,Cernotina sp.,larva,NA,2,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR07B,Cheumatopsyche sp.,larva,"solid brown head, no scale hairs",15,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR08,Chimarra sp.,larva,"T-shaped membranous labrum, frontoclypeus with asymmetrical notch",1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR11,Chironomidae sp.,larva,(2 larvae),2,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR01B,Diploperla sp.,larva,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR12,Ferrissia sp.,adult,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR09,Glossosoma sp.,larva,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR07,Hydropsyche sp.,larva,NA,15,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR06,Isonychia sp.,larva,NA,7,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR04B,Maccaffertium sp.,larva,NA,12,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR04,Maccaffertium vicarium,larva,NA,2,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR10,Psephenus sp.,larva,water penny beetles,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR02C,Rhithrogena sp.,larva,"(flathead, gill lamellae enlarged on 1 and 7)",1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR13,segmented_worms,adult,NA,1,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR04C,Stenacron interpunctatum,larva,"(gills pointed apically, last pair of gills reduced, gills on 6 similar to preceding pairs)",10,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR01,Taeniopteryx sp.,larva,NA,18,2.5
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,Yellow,NA,UR14,Torrenticola sp.,adult,"2 white spots, tear drop, flat",1,2.5
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR02B,Cheumatopsyche sp.,larva,"solid brown head, no scale hairs",2,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,NA,Faxonius virilis,adult,"0 crayfish caught in quadrats, 2 seen in quadrats, no crayfish preserved",2,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR04,Ferrissia sp.,adult,NA,13,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR02,Hydropsyche sp.,larva,NA,2,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR01,Isonychia sp.,larva,NA,4,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR07,Maccaffertium sp.,larva,NA,2,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR01B,Paraleptophlebia sp.,larva,NA,1,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR05,Psephenus sp.,larva,water penny beetles,8,2.75
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,Pink,NA,UR06,segmented_worms,adult,NA,2,2.75
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR10,Acroneuria sp.,larva,"2 w reduced yellow M, no anal gills, abdomen mostly brown; 1 w yellow M, yes anal gills, abdomen striped; 1 yellow M, no anal gills, abdomen striped",4,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR15,Antocha sp.,larva,NA,2,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR05B,Cheumatopsyche sp.,larva,"solid brown head, no scale hairs",75,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR04,Chimarra sp.,larva,"T-shaped membranous labrum, frontoclypeus with asymmetrical notch",22,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR02B,Chironomidae sp.,larva,(8 larvae),8,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR12,Girardia sp.,adult,"Balloons in ethanol, splotchy dark back. Alive it has a triangular head and a pair of crossed eyes",1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR08,Glossosoma sp.,larva,NA,3,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR02,Goera sp.,larva,NA,2,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR05,Hydropsyche sp.,larva,NA,48,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR06,Isonychia sp.,larva,NA,17,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR18,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR01,Maccaffertium sp.,larva,NA,52,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR17,Maccaffertium vicarium,larva,NA,3,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR11,Nigronia sp.,larva,NA,1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR10B,Paragnetina immarginata,larva,"no anal gills, streight occipital row of setae, 3 occelli, 2 intercalary bristles, cerci with some basal fringe, Ab7 sternum incomplete",2,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR03,Prostoma sp.,adult,ribbon worm,1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR07,Psephenus sp.,larva,water penny beetles,6,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR02,Pycnopsyche sp.,larva,NA,2,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR01,Stenacron interpunctatum,larva,"(gills pointed apically, last pair of gills reduced, gills on 6 similar to preceding pairs)",1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR09,Stenelmis sp.,adult,"(1 adults,  0 larvae)",1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR17C,Suwallia sp.,larva,NA,1,2
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,Orange,NA,DR17B,Taeniopteryx sp.,larva,NA,5,2
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,2,Ablabesmyia sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,9B,Acentrella turbida,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,1E,Acentrella turbida,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,10A,Acentrella turbida,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,3,Acroneuria sp.,larva,NA,3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,4,Acroneuria sp.,larva,NA,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,1;12,Acroneuria sp.,larva,"NA;NA",3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,9,Antocha sp.,larva,larvae,3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,3,Antocha sp.,larva,larvae,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,3,Antocha sp.,pupa,pupa,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,52;7;8,Antocha sp.,larva,fly larva;larvae;larvae,9,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,7A,Antocha sp.,pupa,pupa,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,8,Antocha sp.,larva,larvae,4,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,8,Apatania sp.,larva,NA,8,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2,Apatania sp.,larva,NA,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,3;12,Apatania sp.,larva,"NA;NA",3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,14,Apatania sp.,larva,NA,4,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,12,Attaneuria sp.,larva,"monochromatic brown, pic on phone",1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,2G;4I,Baetis sp.,larva,"NA;NA",8,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,9,Bothrioneurum vejdovskyanum,adult,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,4,Caecidotea sp.,adult,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,6,Cheumatopsyche sp.,larva,NA,16,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,11;4,Cheumatopsyche sp.,pupa,emerging adult;pupa,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2;9,Cheumatopsyche sp.,larva,"NA;NA",10,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,1;11,Cheumatopsyche sp.,larva,"NA;NA",33,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,7,Cheumatopsyche sp.,pupa,emerging adult,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,1;3,Cheumatopsyche sp.,larva,"NA;NA",14,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,5;7,Cheumatopsyche sp.,pupa,pupa;pupa,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2;13,Cheumatopsyche sp.,larva,"NA;NA",16,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,1,Chimarra sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2,Chimarra sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,6;11,Chimarra sp.,larva,"NA;NA",13,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,1;10;3,Chimarra sp.,larva,"NA;NA;NA",8,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,6D,Dannella sp.,larva,NA,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,5D,Dannella sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,5D,Drunella sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,6E;1B,Drunella sp.,larva,"NA;NA",7,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,10E,Drunella sp.,larva,NA,4,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,2E;4F,Drunella sp.,larva,"NA;NA",3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,5C,Drunella sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,9A;14C,Epeorus sp.,larva,"NA;NA",2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,10B,Epeorus sp.,larva,NA,4,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,4,Epeorus sp.,larva,NA,3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,5B,Epeorus sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,12C,Epeorus vitreus,larva,NA,3,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,4C,Epeorus vitreus,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2C,Epeorus vitreus,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,5C,Ephemerella dorothea/excrucians,larva,NA,13,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,1D,Ephemerella dorothea/excrucians,larva,NA,6,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,12D,Ephemerella dorothea/excrucians,larva,NA,30,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,2D;4D,Ephemerella dorothea/excrucians,larva,"NA;NA",15,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2D;3,Ephemerella dorothea/excrucians,larva,"NA;NA",10,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,9;14B,Ephemerella sp.,larva,"NA;NA",46,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,6F,Ephemerella sp.,larva,NA,10,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,10C,Ephemerella sp.,larva,NA,8,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,5,Ephemerella sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,10,Eukiefferiella sp.,larva,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,9,Ferrissia sp.,adult,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,52,Georthocladius sp.,larva,NEW,2,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,3,Girardia sp.,adult,NA,1,0.5
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,5;8,Girardia sp.,adult,"NA;NA",4,0.5
